,dt,dt_iso,timezone,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
16022,1609077600,2020-12-27 14:00:00,0,5.22,-0.58,3.89,6.67,971,,,75,5.7,230,,,,,20,801,Clouds,few clouds,02d
16023,1609081200,2020-12-27 15:00:00,0,5.21,-0.74,4.0,6.67,970,,,70,5.7,240,,,,,40,802,Clouds,scattered clouds,03d
16024,1609084800,2020-12-27 16:00:00,0,4.2,-1.19,3.0,5.79,970,,,80,5.1,220,,,,,40,802,Clouds,scattered clouds,03n
16025,1609088400,2020-12-27 17:00:00,0,3.17,-1.53,1.67,5.02,970,,,86,4.1,190,,,,,20,801,Clouds,few clouds,02n
16026,1609092000,2020-12-27 18:00:00,0,2.48,-1.27,1.0,5.02,970,,,86,2.6,170,,,,,0,800,Clear,sky is clear,01n
16027,1609095600,2020-12-27 19:00:00,0,2.14,-3.39,1.0,3.33,970,,,87,5.1,200,,,,,0,800,Clear,sky is clear,01n
16028,1609099200,2020-12-27 20:00:00,0,2.34,-2.41,1.0,4.32,970,,,89,4.1,180,,,,,0,800,Clear,sky is clear,01n
16029,1609102800,2020-12-27 21:00:00,0,2.04,-2.4,0.56,3.89,970,,,89,3.6,180,,,,,40,802,Clouds,scattered clouds,03n
16030,1609106400,2020-12-27 22:00:00,0,1.47,-2.71,0.0,3.33,970,,,89,3.1,170,,,,,20,801,Clouds,few clouds,02n
16031,1609110000,2020-12-27 23:00:00,0,1.21,-2.89,0.0,2.22,970,,,94,3.1,180,,,,,20,801,Clouds,few clouds,02n
16032,1609113600,2020-12-28 00:00:00,0,0.65,-3.53,-1.0,2.22,970,,,94,3.1,170,,,,,20,801,Clouds,few clouds,02n
16033,1609117200,2020-12-28 01:00:00,0,0.04,-4.58,-2.0,1.67,970,,,94,3.6,180,,,,,20,801,Clouds,few clouds,02n
16034,1609120800,2020-12-28 02:00:00,0,-0.02,-3.22,-1.11,1.22,970,,,92,1.5,160,,,,,20,801,Clouds,few clouds,02n
16035,1609124400,2020-12-28 03:00:00,0,-0.21,-4.4,-1.11,1.22,970,,,100,3.1,120,,,,,0,800,Clear,sky is clear,01n
16036,1609128000,2020-12-28 04:00:00,0,-0.15,-4.14,-2.0,1.67,971,,,92,2.6,100,,,,,0,800,Clear,sky is clear,01n
16037,1609131600,2020-12-28 05:00:00,0,0.15,-3.03,-1.11,1.98,971,,,92,1.5,150,,,,,40,802,Clouds,scattered clouds,03n
16038,1609135200,2020-12-28 06:00:00,0,0.28,-3.13,-1.0,1.98,971,,,100,2.1,90,,,,,75,701,Mist,mist,50n
16039,1609138800,2020-12-28 07:00:00,0,0.29,-3.27,-1.11,1.98,972,,,93,2.1,140,,,,,90,741,Fog,fog,50n
16040,1609142400,2020-12-28 08:00:00,0,0.34,-2.46,-1.11,2.22,972,,,92,1.0,80,,,,,75,701,Mist,mist,50n
16041,1609146000,2020-12-28 09:00:00,0,0.35,-3.05,-1.11,1.67,972,,,100,2.1,60,,,,,75,803,Clouds,broken clouds,04d
16042,1609149600,2020-12-28 10:00:00,0,0.83,-2.08,-0.56,3.33,973,,,100,1.5,350,,,,,75,803,Clouds,broken clouds,04d
16043,1609153200,2020-12-28 11:00:00,0,1.18,-2.45,0.0,4.44,974,,,100,2.6,320,,,,,75,803,Clouds,broken clouds,04d
16044,1609156800,2020-12-28 12:00:00,0,1.82,-1.35,0.56,5.0,975,,,100,2.1,330,,,,,75,803,Clouds,broken clouds,04d
16045,1609160400,2020-12-28 13:00:00,0,1.84,-1.33,1.0,4.97,975,,,100,2.1,340,,,,,75,803,Clouds,broken clouds,04d
16046,1609164000,2020-12-28 14:00:00,0,2.1,-2.59,1.0,5.0,976,,,93,4.1,330,,,,,75,701,Mist,mist,50d
16047,1609167600,2020-12-28 15:00:00,0,2.19,-3.44,1.0,5.0,976,,,100,5.7,330,,,,,90,741,Fog,fog,50d
16048,1609171200,2020-12-28 16:00:00,0,2.31,-2.88,1.0,4.44,976,,,100,5.1,320,,,,,90,701,Mist,mist,50n
16049,1609174800,2020-12-28 17:00:00,0,2.14,-2.38,1.0,3.89,977,,,100,4.1,340,,,,,75,701,Mist,mist,50n
16050,1609178400,2020-12-28 18:00:00,0,1.92,-2.29,0.56,3.89,977,,,100,3.6,330,,,,,75,701,Mist,mist,50n
16051,1609182000,2020-12-28 19:00:00,0,1.72,-3.03,0.0,4.0,978,,,93,4.1,330,,,,,75,701,Mist,mist,50n
16052,1609185600,2020-12-28 20:00:00,0,1.66,-4.22,0.0,4.44,979,,,93,5.7,330,,,,,75,701,Mist,mist,50n
16053,1609189200,2020-12-28 21:00:00,0,1.28,-3.88,-0.56,3.89,979,,,93,4.6,310,,,,,20,701,Mist,mist,50n
16054,1609192800,2020-12-28 22:00:00,0,1.15,-4.03,-0.56,3.89,980,,,93,4.6,310,,,,,20,701,Mist,mist,50n
16055,1609196400,2020-12-28 23:00:00,0,0.87,-4.79,-0.56,2.78,981,,,89,5.1,320,,,,,20,721,Haze,haze,50n
16056,1609200000,2020-12-29 00:00:00,0,0.9,-4.06,0.0,2.42,981,,,89,4.1,300,,,,,75,803,Clouds,broken clouds,04n
16057,1609203600,2020-12-29 01:00:00,0,0.73,-3.55,-1.0,2.42,981,,,89,3.1,300,,,,,20,801,Clouds,few clouds,02n
16058,1609207200,2020-12-29 02:00:00,0,0.59,-3.93,-1.0,2.22,982,,,95,3.6,290,,,,,20,701,Mist,mist,50n
16059,1609210800,2020-12-29 03:00:00,0,0.73,-4.82,0.0,2.2,982,,,95,5.1,300,,,,,75,701,Mist,mist,50n
16060,1609214400,2020-12-29 04:00:00,0,0.84,-4.35,-0.56,2.2,982,,,95,4.6,300,,,,,75,701,Mist,mist,50n
16061,1609218000,2020-12-29 05:00:00,0,1.1,-4.05,-0.56,2.35,983,,,95,4.6,300,,,,,90,804,Clouds,overcast clouds,04n
16062,1609221600,2020-12-29 06:00:00,0,1.31,-3.7,0.0,3.0,983,,,100,4.6,300,,,,,90,701,Mist,mist,50n
16063,1609225200,2020-12-29 07:00:00,0,1.27,-4.51,0.0,4.2,984,,,100,5.7,300,,,,,90,701,Mist,mist,50n
16064,1609228800,2020-12-29 08:00:00,0,1.39,-3.95,0.0,4.0,985,,,100,5.1,300,0.5,,,,90,500,Rain,light rain,10n
16065,1609232400,2020-12-29 09:00:00,0,1.57,-2.69,1.0,4.0,986,,,100,3.6,330,,,,,75,701,Mist,mist,50d
16066,1609236000,2020-12-29 10:00:00,0,1.83,-1.69,1.0,3.17,987,,,100,2.6,340,,,,,75,803,Clouds,broken clouds,04d
16067,1609239600,2020-12-29 11:00:00,0,2.57,-0.23,1.67,5.0,988,,,93,1.5,40,,,,,40,802,Clouds,scattered clouds,03d
16068,1609243200,2020-12-29 12:00:00,0,3.63,-1.82,1.67,6.11,989,,,81,5.1,50,0.33,,,,75,500,Rain,light rain,10d
16069,1609246800,2020-12-29 13:00:00,0,4.12,0.28,2.0,6.11,990,,,86,3.1,330,,,,,40,802,Clouds,scattered clouds,03d
16070,1609250400,2020-12-29 14:00:00,0,4.25,-0.62,2.78,6.11,991,,,86,4.6,320,,,,,40,802,Clouds,scattered clouds,03d
16071,1609254000,2020-12-29 15:00:00,0,4.29,-0.23,3.0,6.0,992,,,86,4.1,360,0.04,,,,75,521,Rain,shower rain,09d
16072,1609257600,2020-12-29 16:00:00,0,3.62,-0.82,2.78,5.0,993,,,93,4.1,320,,,,,20,801,Clouds,few clouds,02n
16073,1609261200,2020-12-29 17:00:00,0,2.92,-0.59,1.67,5.0,993,,,93,2.6,330,,,,,20,801,Clouds,few clouds,02n
16074,1609264800,2020-12-29 18:00:00,0,2.67,-2.46,1.11,5.0,994,,,100,5.1,310,,,,,0,800,Clear,sky is clear,01n
16075,1609268400,2020-12-29 19:00:00,0,2.42,-2.92,1.11,4.0,995,,,93,5.1,310,,,,,0,800,Clear,sky is clear,01n
16076,1609272000,2020-12-29 20:00:00,0,1.91,-3.16,0.56,3.0,995,,,93,4.6,320,,,,,40,802,Clouds,scattered clouds,03n
16077,1609275600,2020-12-29 21:00:00,0,1.69,-3.41,0.0,3.0,996,,,93,4.6,300,,,,,20,801,Clouds,few clouds,02n
16078,1609279200,2020-12-29 22:00:00,0,1.52,-4.49,0.0,2.78,996,,,88,5.7,310,,,,,20,801,Clouds,few clouds,02n
16079,1609282800,2020-12-29 23:00:00,0,1.19,-4.47,-0.56,3.6,997,,,87,5.1,310,,,,,0,800,Clear,sky is clear,01n
16080,1609286400,2020-12-30 00:00:00,0,1.03,-3.95,-1.0,3.6,997,,,87,4.1,300,,,,,0,800,Clear,sky is clear,01n
16081,1609290000,2020-12-30 01:00:00,0,0.64,-4.39,-1.11,3.6,998,,,87,4.1,300,,,,,0,800,Clear,sky is clear,01n
16082,1609293600,2020-12-30 02:00:00,0,0.4,-4.93,-1.11,3.55,998,,,91,4.6,290,,,,,20,801,Clouds,few clouds,02n
16083,1609297200,2020-12-30 03:00:00,0,0.18,-4.48,-1.11,3.55,998,,,91,3.6,280,,,,,40,802,Clouds,scattered clouds,03n
16084,1609300800,2020-12-30 04:00:00,0,0.08,-5.3,-1.11,3.55,999,,,91,4.6,280,,,,,0,800,Clear,sky is clear,01n
16085,1609304400,2020-12-30 05:00:00,0,-0.26,-4.63,-2.0,3.4,1000,,,91,3.1,280,,,,,0,800,Clear,sky is clear,01n
16086,1609308000,2020-12-30 06:00:00,0,-0.22,-4.59,-2.0,3.4,1000,,,91,3.1,270,,,,,0,800,Clear,sky is clear,01n
16087,1609311600,2020-12-30 07:00:00,0,-0.14,-4.85,-2.0,3.4,1000,,,91,3.6,270,,,,,0,800,Clear,sky is clear,01n
16088,1609315200,2020-12-30 08:00:00,0,-0.11,-4.44,-2.0,3.48,1000,,,92,3.1,260,,,,,75,701,Mist,mist,50n
16089,1609318800,2020-12-30 09:00:00,0,0.29,-3.99,-1.67,2.78,1001,,,92,3.1,270,,,,,75,701,Mist,mist,50d
16090,1609322400,2020-12-30 10:00:00,0,0.65,-3.23,-1.11,2.78,1001,,,92,2.6,290,,,,,0,800,Clear,sky is clear,01d
16091,1609326000,2020-12-30 11:00:00,0,1.41,-2.47,0.0,3.33,1001,,,87,2.6,280,,,,,0,800,Clear,sky is clear,01d
16092,1609329600,2020-12-30 12:00:00,0,2.32,-0.94,1.0,3.93,1001,,,93,2.1,250,,,,,0,800,Clear,sky is clear,01d
16093,1609333200,2020-12-30 13:00:00,0,2.61,-1.82,1.67,3.93,1001,,,86,3.6,270,,,,,75,803,Clouds,broken clouds,04d
16094,1609336800,2020-12-30 14:00:00,0,2.7,-1.37,1.11,4.0,1001,,,86,3.1,270,,,,,75,803,Clouds,broken clouds,04d
16095,1609340400,2020-12-30 15:00:00,0,2.51,-1.93,1.0,4.0,1001,,,86,3.6,280,,,,,0,800,Clear,sky is clear,01d
16096,1609344000,2020-12-30 16:00:00,0,1.65,-2.41,0.0,3.33,1002,,,93,3.1,280,,,,,0,800,Clear,sky is clear,01n
16097,1609347600,2020-12-30 17:00:00,0,1.18,-2.6,-0.56,2.78,1002,,,93,2.6,260,,,,,0,800,Clear,sky is clear,01n
16098,1609351200,2020-12-30 18:00:00,0,0.79,-1.93,-1.11,2.78,1002,,,93,1.0,300,,,,,0,800,Clear,sky is clear,01n
16099,1609354800,2020-12-30 19:00:00,0,0.34,-3.21,-1.67,2.22,1002,,,93,2.1,280,,,,,0,800,Clear,sky is clear,01n
16100,1609358400,2020-12-30 20:00:00,0,0.07,-3.12,-2.0,2.22,1002,,,92,1.5,300,,,,,0,800,Clear,sky is clear,01n
16101,1609362000,2020-12-30 21:00:00,0,-0.27,-4.62,-2.0,2.22,1002,,,92,3.1,290,,,,,20,701,Mist,mist,50n
16102,1609365600,2020-12-30 22:00:00,0,-0.42,-5.84,-2.22,1.67,1002,,,92,4.6,310,,,,,20,721,Haze,haze,50n
16103,1609369200,2020-12-30 23:00:00,0,-0.97,-5.76,-3.0,1.11,1002,,,92,3.6,320,,,,,0,701,Mist,mist,50n
16104,1609372800,2020-12-31 00:00:00,0,-1.24,-5.02,-2.78,0.0,1002,,,92,2.1,310,,,,,5,721,Haze,haze,50n
16105,1609376400,2020-12-31 01:00:00,0,-1.92,-4.52,-4.0,0.0,1002,,,100,0.5,280,,,,,5,721,Haze,haze,50n
16106,1609380000,2020-12-31 02:00:00,0,-2.08,-4.84,-4.0,0.0,1003,,,92,0.5,310,,,,,5,701,Mist,mist,50n
16107,1609383600,2020-12-31 03:00:00,0,-2.16,-5.49,-4.0,0.0,1003,,,100,1.5,240,,,,,0,800,Clear,sky is clear,01n
16108,1609387200,2020-12-31 04:00:00,0,-2.33,-5.82,-5.0,0.0,1003,,,92,1.5,220,,,,,5,701,Mist,mist,50n
16109,1609390800,2020-12-31 05:00:00,0,-2.18,-6.77,-4.0,0.0,1003,,,92,3.1,270,,,,,5,701,Mist,mist,50n
16110,1609394400,2020-12-31 06:00:00,0,-1.98,-5.85,-4.0,0.56,1002,,,92,2.1,310,,,,,0,800,Clear,sky is clear,01n
16111,1609398000,2020-12-31 07:00:00,0,-1.74,-5.79,-4.0,0.56,1002,,,100,2.6,280,,,,,75,721,Haze,haze,50n
16112,1609401600,2020-12-31 08:00:00,0,-1.58,-5.96,-3.0,0.56,1003,,,100,3.1,260,,,,,75,741,Fog,fog,50n
16113,1609405200,2020-12-31 09:00:00,0,-1.18,-5.15,-3.0,1.11,1003,,,100,2.6,270,,,,,90,741,Fog,fog,50d
16114,1609408800,2020-12-31 10:00:00,0,-0.88,-4.81,-2.0,0.56,1004,,,100,2.6,270,,,,,75,741,Fog,fog,50d
16115,1609412400,2020-12-31 11:00:00,0,0.23,-3.89,-1.0,2.73,1004,,,100,3.1,260,,,,,75,741,Fog,fog,50d
16116,1609416000,2020-12-31 12:00:00,0,0.99,-2.67,-1.0,3.33,1005,,,100,2.6,280,,,,,75,741,Fog,fog,50d
16117,1609419600,2020-12-31 13:00:00,0,1.24,-2.09,-1.0,3.33,1004,,,78,1.5,270,,,,,20,701,Mist,mist,50d
16118,1609423200,2020-12-31 14:00:00,0,1.52,-2.43,-1.0,3.38,1003,,,83,2.6,330,,,,,75,741,Fog,fog,50d
16119,1609426800,2020-12-31 15:00:00,0,1.48,-1.75,0.0,3.38,1004,,,100,2.1,310,,,,,5,701,Mist,mist,50d
16120,1609430400,2020-12-31 16:00:00,0,0.66,-2.64,-1.67,2.22,1005,,,83,1.5,340,,,,,20,701,Mist,mist,50n
16121,1609434000,2020-12-31 17:00:00,0,-0.25,-3.13,-2.22,1.67,1005,,,92,1.0,250,,,,,20,721,Haze,haze,50n
16122,1609437600,2020-12-31 18:00:00,0,-0.79,-3.74,-3.0,0.56,1006,,,92,1.0,320,,,,,5,701,Mist,mist,50n
16123,1609441200,2020-12-31 19:00:00,0,-0.89,-5.32,-3.0,0.0,1006,,,92,3.1,290,,,,,0,721,Haze,haze,50n
16124,1609444800,2020-12-31 20:00:00,0,-0.84,-4.42,-2.0,0.0,1008,,,100,2.1,310,,,,,20,701,Mist,mist,50n
16125,1609448400,2020-12-31 21:00:00,0,-1.15,-5.27,-3.0,0.0,1008,,,92,2.6,300,,,,,5,701,Mist,mist,50n
16126,1609452000,2020-12-31 22:00:00,0,-1.34,-4.56,-3.0,0.0,1008,,,100,1.5,310,,,,,20,701,Mist,mist,50n
16127,1609455600,2020-12-31 23:00:00,0,-1.21,-5.54,-2.78,0.0,1009,,,100,3.1,300,,,,,40,701,Mist,mist,50n
16128,1609459200,2021-01-01 00:00:00,0,-1.12,-5.58,-2.78,0.0,1009,,,92,3.1,320,,,,,75,701,Mist,mist,50n
16129,1609462800,2021-01-01 01:00:00,0,-0.94,-5.23,-2.22,0.56,1008,,,100,3.1,300,,,,,75,701,Mist,mist,50n
16130,1609466400,2021-01-01 02:00:00,0,-0.75,-5.01,-2.22,0.56,1008,,,100,3.1,300,,,,,100,701,Mist,mist,50n
16131,1609470000,2021-01-01 03:00:00,0,-0.32,-3.82,-1.67,1.67,1008,,,100,2.1,290,,,,,100,701,Mist,mist,50n
16132,1609473600,2021-01-01 04:00:00,0,0.21,-3.83,-1.11,2.22,1008,,,87,2.6,300,,,,,75,701,Mist,mist,50n
16133,1609477200,2021-01-01 05:00:00,0,0.51,-3.65,-1.11,2.22,1008,,,96,3.1,310,,,,,75,701,Mist,mist,50n
16134,1609480800,2021-01-01 06:00:00,0,1.09,-3.34,-1.11,3.0,1008,,,96,3.6,310,,,,,75,701,Mist,mist,50n
16135,1609484400,2021-01-01 07:00:00,0,1.42,-2.96,-0.56,3.33,1009,,,96,3.6,320,,,,,75,701,Mist,mist,50n
16136,1609488000,2021-01-01 08:00:00,0,1.89,-2.67,0.56,3.33,1009,,,100,4.1,320,,,,,75,701,Mist,mist,50n
16137,1609491600,2021-01-01 09:00:00,0,2.27,-1.53,1.0,4.58,1010,,,100,3.1,310,,,,,40,701,Mist,mist,50d
16138,1609495200,2021-01-01 10:00:00,0,2.99,-1.21,1.67,4.58,1011,,,93,3.6,310,,,,,75,803,Clouds,broken clouds,04d
16139,1609498800,2021-01-01 11:00:00,0,3.48,-1.34,1.67,5.56,1010,,,93,4.6,320,0.3,,,,75,520,Rain,light intensity shower rain,09d
16140,1609502400,2021-01-01 12:00:00,0,3.63,-1.93,2.78,5.0,1010,,,93,5.7,320,,,,,75,803,Clouds,broken clouds,04d
16141,1609506000,2021-01-01 13:00:00,0,4.1,-1.73,2.78,5.62,1010,,,93,6.2,330,0.9,,,,75,521,Rain,shower rain,09d
16142,1609509600,2021-01-01 14:00:00,0,4.07,-0.29,2.78,5.56,1010,,,93,4.1,320,,,,,40,802,Clouds,scattered clouds,03d
16143,1609513200,2021-01-01 15:00:00,0,4.23,-0.46,2.78,5.56,1011,,,93,4.6,330,,,,,40,802,Clouds,scattered clouds,03d
16144,1609516800,2021-01-01 16:00:00,0,3.84,-0.03,2.22,5.56,1012,,,100,3.6,320,,,,,75,803,Clouds,broken clouds,04n
16145,1609520400,2021-01-01 17:00:00,0,3.72,-0.71,2.22,5.0,1013,,,93,4.1,320,,,,,75,803,Clouds,broken clouds,04n
16146,1609524000,2021-01-01 18:00:00,0,3.73,-0.51,2.22,5.0,1012,,,100,4.1,320,,,,,75,803,Clouds,broken clouds,04n
16147,1609527600,2021-01-01 19:00:00,0,3.73,-1.81,2.78,5.0,1013,,,93,5.7,330,,,,,75,803,Clouds,broken clouds,04n
16148,1609531200,2021-01-01 20:00:00,0,3.5,-1.48,2.22,5.0,1013,,,100,5.1,330,,,,,75,300,Drizzle,light intensity drizzle,09n
16149,1609534800,2021-01-01 21:00:00,0,3.31,-2.13,2.22,5.0,1013,,,100,5.7,330,,,,,75,803,Clouds,broken clouds,04n
16150,1609538400,2021-01-01 22:00:00,0,3.22,-1.64,1.67,5.0,1014,,,93,4.6,330,,,,,75,803,Clouds,broken clouds,04n
16151,1609542000,2021-01-01 23:00:00,0,3.01,-2.65,1.67,5.0,1014,,,93,5.7,330,,,,,75,803,Clouds,broken clouds,04n
16152,1609545600,2021-01-02 00:00:00,0,2.58,-3.32,0.56,5.0,1015,,,86,5.7,330,,,,,75,803,Clouds,broken clouds,04n
16153,1609549200,2021-01-02 01:00:00,0,2.15,-3.23,0.56,3.89,1015,,,93,5.1,330,,,,,75,803,Clouds,broken clouds,04n
16154,1609552800,2021-01-02 02:00:00,0,1.73,-3.39,0.0,2.78,1015,,,92,4.6,330,,,,,40,802,Clouds,scattered clouds,03n
16155,1609556400,2021-01-02 03:00:00,0,1.59,-3.2,0.0,2.78,1015,,,92,4.1,330,,,,,20,801,Clouds,few clouds,02n
16156,1609560000,2021-01-02 04:00:00,0,1.29,-2.85,0.0,2.78,1015,,,92,3.1,310,,,,,20,801,Clouds,few clouds,02n
16157,1609563600,2021-01-02 05:00:00,0,1.19,-3.44,-0.5,3.4,1016,,,86,3.6,310,,,,,20,801,Clouds,few clouds,02n
16158,1609567200,2021-01-02 06:00:00,0,0.89,-4.83,-1.0,3.4,1016,,,86,5.1,320,,,,,20,801,Clouds,few clouds,02n
16159,1609570800,2021-01-02 07:00:00,0,0.72,-5.02,-1.0,3.4,1016,,,86,5.1,330,,,,,20,801,Clouds,few clouds,02n
16160,1609574400,2021-01-02 08:00:00,0,0.19,-5.5,-1.11,2.79,1016,,,92,5.1,330,,,,,20,801,Clouds,few clouds,02n
16161,1609578000,2021-01-02 09:00:00,0,0.28,-3.65,-1.67,2.79,1016,,,92,2.6,300,,,,,20,801,Clouds,few clouds,02d
16162,1609581600,2021-01-02 10:00:00,0,0.87,-3.8,-0.84,2.79,1015,,,86,3.6,310,,,,,40,802,Clouds,scattered clouds,03d
16163,1609585200,2021-01-02 11:00:00,0,1.7,-3.0,0.56,3.05,1015,,,80,3.6,320,,,,,20,801,Clouds,few clouds,02d
16164,1609588800,2021-01-02 12:00:00,0,2.2,-2.08,1.0,3.05,1014,,,80,3.1,310,,,,,40,802,Clouds,scattered clouds,03d
16165,1609592400,2021-01-02 13:00:00,0,2.16,-3.53,0.56,3.33,1015,,,80,5.1,320,,,,,75,803,Clouds,broken clouds,04d
16166,1609596000,2021-01-02 14:00:00,0,1.67,-3.09,0.0,3.33,1015,,,93,4.1,320,,,,,75,803,Clouds,broken clouds,04d
16167,1609599600,2021-01-02 15:00:00,0,1.34,-2.77,0.0,3.32,1015,,,93,3.1,310,,,,,75,803,Clouds,broken clouds,04d
16168,1609603200,2021-01-02 16:00:00,0,1.07,-3.78,0.0,2.78,1015,,,93,4.1,310,,,,,75,600,Snow,light snow,13n
16169,1609606800,2021-01-02 17:00:00,0,0.87,-3.55,0.0,2.87,1016,,,98,3.6,310,,,,,0,701,Mist,mist,50n
16170,1609610400,2021-01-02 18:00:00,0,1.11,-3.58,0.0,3.0,1016,,,100,4.1,320,,,,,75,611,Snow,heavy snow,13n
16171,1609614000,2021-01-02 19:00:00,0,1.29,-3.02,0.56,3.0,1016,,,100,3.6,320,0.5,,,,75,500,Rain,light rain,10n
16172,1609617600,2021-01-02 20:00:00,0,1.33,-3.32,0.56,3.0,1016,,,100,4.1,330,,,,,40,701,Mist,mist,50n
